event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,15,steep,10,0E-20,,,,
PIERCE,16,flat,1,0E-20,,,,
PIERCE,16,moderate,12,0E-20,41.0,17.0,41.0,120.0000000000000000
PIERCE,16,steep,7,0E-20,11.0,22.0,11.0,
PIERCE,17,flat,3,0E-20,,,,
PIERCE,17,moderate,12,0E-20,9.0,1.0,9.0,180.0000000000000000
PIERCE,17,steep,7,0E-20,,,,
PIERCE,18,flat,3,0E-20,,,,
PIERCE,18,moderate,13,0E-20,4.0,15.0,4.0,120.0000000000000000
PIERCE,18,steep,7,0E-20,,,,
PIERCE,19,moderate,12,0E-20,12.0,15.0,21.9,120.0000000000000000
PIERCE,19,steep,11,0E-20,,,,
PIERCE,20,moderate,6,0E-20,,,,
PIERCE,20,steep,14,0E-20,44.0,13.0,44.0,120.0000000000000000
PIERCE,21,moderate,5,0E-20,4.0,25.0,4.0,
PIERCE,21,steep,9,0E-20,,,,
PIERCE,22,flat,1,0E-20,,,,
PIERCE,22,moderate,7,0E-20,4.0,24.0,4.0,
PIERCE,22,steep,6,0E-20,,,,
PIERCE,23,flat,1,0E-20,,,,
PIERCE,23,moderate,6,0E-20,14.0,2.0,14.0,180.0000000000000000
PIERCE,23,steep,5,0E-20,,,,
PIERCE,24,flat,1,0E-20,,,,
PIERCE,24,moderate,4,0E-20,19.0,12.0,19.0,120.0000000000000000
PIERCE,24,steep,7,0E-20,,,,
PIERCE,25,moderate,5,0E-20,,,,
