event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,64,flat,1,0E-20,,,,
PIERCE,64,moderate,1,0E-20,,,,
PIERCE,64,steep,2,0E-20,,,,
PIERCE,67,flat,1,0E-20,,,,
PIERCE,67,moderate,3,0E-20,90.0,53.0,90.0,60.0000000000000000
PIERCE,68,steep,1,0E-20,,,,
PIERCE,69,flat,1,0E-20,,,,
PIERCE,69,moderate,1,0E-20,,,,
PIERCE,69,steep,1,0E-20,,,,
PIERCE,70,steep,1,0E-20,,,,
PIERCE,71,moderate,1,0E-20,,,,
PIERCE,71,steep,1,0E-20,,,,
PIERCE,72,steep,2,0E-20,,,,
PIERCE,73,moderate,1,0E-20,,,,
PIERCE,73,steep,1,0E-20,,,,
PIERCE,74,moderate,1,0E-20,,,,
PIERCE,74,steep,1,0E-20,,,,
PIERCE,75,moderate,2,0E-20,,,,
PIERCE,76,moderate,1,0E-20,,,,
PIERCE,76,steep,2,0E-20,,,,
PIERCE,77,moderate,1,0E-20,,,,
PIERCE,77,steep,1,0E-20,,,,
PIERCE,78,moderate,1,0E-20,,,,
PIERCE,78,steep,1,0E-20,,,,
PIERCE,81,steep,1,0E-20,,,,
PIERCE,82,moderate,1,0E-20,,,,
PIERCE,82,steep,1,0E-20,,,,
PIERCE,83,steep,2,0E-20,,,,
PIERCE,88,steep,1,0E-20,,,,
PIERCE,90,steep,1,0E-20,,,,
