event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,24,flat,1,0E-20,,,,
PIERCE,24,moderate,5,0E-20,,,,
PIERCE,24,steep,3,0E-20,,,,
PIERCE,25,flat,2,0E-20,,,,
PIERCE,25,moderate,4,0E-20,,,,
PIERCE,25,steep,14,0E-20,146.0,5.0,146.0,
PIERCE,26,flat,1,0E-20,,,,
PIERCE,26,moderate,5,0E-20,,,,
PIERCE,26,steep,8,0E-20,,,,
PIERCE,27,flat,1,0E-20,,,,
PIERCE,27,moderate,2,0E-20,,,,
PIERCE,27,steep,7,0E-20,,,,
PIERCE,28,moderate,2,0E-20,,,,
