event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
TOUCH,54,moderate,3,0E-20,36.0,26.0,59.4,160.0000000000000000
TOUCH,55,flat,1,0E-20,33.0,46.0,33.0,120.0000000000000000
TOUCH,55,moderate,1,0E-20,13.0,14.0,13.0,60.0000000000000000
TOUCH,56,moderate,2,0E-20,23.5,37.5,29.35,270.0000000000000000
TOUCH,57,moderate,3,0E-20,10.0,35.0,31.599999999999998,210.0000000000000000
TOUCH,58,moderate,2,0E-20,44.5,14.0,59.349999999999994,300.0000000000000000
TOUCH,59,moderate,1,0E-20,23.0,30.0,23.0,120.0000000000000000
TOUCH,60,moderate,1,0E-20,11.0,159.0,11.0,
TOUCH,62,flat,1,0E-20,17.0,105.0,17.0,60.0000000000000000
TOUCH,62,moderate,2,0E-20,35.0,66.0,62.9,180.0000000000000000
TOUCH,64,flat,1,0E-20,23.0,91.0,23.0,180.0000000000000000
TOUCH,64,moderate,2,0E-20,43.0,44.5,43.0,300.0000000000000000
TOUCH,66,moderate,1,0E-20,193.0,22.0,193.0,300.0000000000000000
TOUCH,67,moderate,1,0E-20,175.0,41.0,175.0,300.0000000000000000
TOUCH,68,moderate,1,0E-20,37.0,17.0,37.0,120.0000000000000000
TOUCH,77,moderate,1,0E-20,19.0,44.0,19.0,
TOUCH,78,moderate,2,0E-20,57.0,44.5,65.1,120.0000000000000000
TOUCH,85,moderate,1,0E-20,41.0,10.0,41.0,120.0000000000000000
