event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,55,steep,2,0E-20,,,,
PIERCE,56,moderate,4,0E-20,33.5,29.0,59.15,240.0000000000000000
PIERCE,57,moderate,1,0E-20,148.0,96.0,148.0,180.0000000000000000
PIERCE,58,moderate,4,0E-20,,,,
PIERCE,60,moderate,1,0E-20,,,,
PIERCE,62,moderate,1,0E-20,,,,
PIERCE,63,moderate,1,0E-20,,,,
PIERCE,64,moderate,1,0E-20,3.0,39.0,3.0,
PIERCE,65,moderate,1,0E-20,,,,
PIERCE,66,moderate,1,0E-20,,,,
PIERCE,69,moderate,1,0E-20,7.0,41.0,7.0,
PIERCE,69,steep,1,0E-20,,,,
PIERCE,71,moderate,1,0E-20,24.0,24.0,24.0,180.0000000000000000
PIERCE,72,moderate,1,0E-20,74.0,20.0,74.0,300.0000000000000000
PIERCE,73,moderate,2,0E-20,45.0,6.5,81.0,180.0000000000000000
PIERCE,74,moderate,1,0E-20,4.0,11.0,4.0,
PIERCE,75,moderate,1,0E-20,,,,
PIERCE,76,moderate,2,0E-20,5.0,22.0,5.0,
PIERCE,79,moderate,1,0E-20,,,,
PIERCE,80,moderate,1,0E-20,,,,
TOUCH,1,flat,1,0E-20,,,,
TOUCH,1,moderate,11,0E-20,0.0,0.0,0.0,300.0000000000000000
TOUCH,1,steep,18,0E-20,37.5,155.5,71.25,300.0000000000000000
TOUCH,2,flat,2,0E-20,,,,
TOUCH,2,moderate,18,0E-20,174.0,72.0,174.0,
TOUCH,2,steep,32,0E-20,133.0,87.0,436.2499999999999,240.0000000000000000
TOUCH,3,flat,1,0E-20,,,,
TOUCH,3,moderate,21,0E-20,76.0,8.0,76.0,
TOUCH,3,steep,33,0E-20,117.0,9.0,117.0,
TOUCH,4,flat,5,0E-20,55.0,43.0,55.0,
TOUCH,4,moderate,21,0E-20,45.5,44.0,88.49999999999999,180.0000000000000000
TOUCH,4,steep,25,0E-20,88.0,58.0,88.0,300.0000000000000000
TOUCH,5,flat,5,0E-20,15.0,37.0,16.8,300.0000000000000000
TOUCH,5,moderate,26,0E-20,304.5,56.0,323.85,
TOUCH,5,steep,31,0E-20,124.0,22.0,171.7,180.0000000000000000
TOUCH,6,flat,2,0E-20,,,,
TOUCH,6,moderate,15,0E-20,34.0,72.5,36.7,300.0000000000000000
TOUCH,6,steep,22,0E-20,,,,
TOUCH,7,flat,1,0E-20,,,,
TOUCH,7,moderate,22,0E-20,78.0,15.5,86.1,300.0000000000000000
TOUCH,7,steep,22,0E-20,26.0,7.0,26.0,180.0000000000000000
TOUCH,8,flat,2,0E-20,,,,
TOUCH,8,moderate,16,0E-20,19.0,28.0,19.0,
TOUCH,8,steep,20,0E-20,,,,
